EventID,VehicleType,Latitude,Longitude,EquipmentID,BusID,BusLine,id,tripId,startTime,StartDate,routeId,speed,currentStopSequence,currentStatus,timestamp,occupancyStatus
27,Bus,45.490532,-73.5708046,Bus 420 O14,14,Bus 420 O,40068,263867363,,,124,46.68844832,75,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
27,Bus,45.4577206,-73.6433128,Bus 51 E15,15,Bus 51 E,40069,263867364,,,186,41.28716501,16,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
27,Bus,45.5235423,-73.5903981,Bus 51 O3,3,Bus 51 O,40066,263867361,,,337,12.77333838,62,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
28,Bus,45.4951311,-73.5928953,Bus 165 N1,1,Bus 165 N,40064,263867365,,,156,12.38149089,38,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
28,Bus,45.5042002,-73.6395657,Bus 165 S13,13,Bus 165 S,40067,263867368,,,466,31.57315456,75,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
28,Bus,45.4666283,-73.6234349,Bus 420 E2,2,Bus 420 E,40065,263867366,,,206,22.94556784,34,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
28,Bus,45.4891406,-73.5720921,Bus 420 O14,14,Bus 420 O,40068,263867369,,,247,47.48371762,25,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
28,Bus,45.4577884,-73.6434817,Bus 51 E15,15,Bus 51 E,40069,263867370,,,393,33.66604821,75,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
28,Bus,45.5233412,-73.5905778,Bus 51 O3,3,Bus 51 O,40066,263867367,,,93,58.60270083,69,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
29,Bus,45.4951687,-73.5934585,Bus 165 N1,1,Bus 165 N,40064,263867371,,,186,0.070628198,10,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
29,Bus,45.5038731,-73.6388254,Bus 165 S13,13,Bus 165 S,40067,263867374,,,0,56.2288334,28,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
29,Bus,45.4673206,-73.6221206,Bus 420 E2,2,Bus 420 E,40065,263867372,,,107,26.82761926,75,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
29,Bus,45.4869744,-73.5743666,Bus 420 O14,14,Bus 420 O,40068,263867375,,,472,16.68184119,12,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
29,Bus,45.4578824,-73.6437365,Bus 51 E15,15,Bus 51 E,40069,263867376,,,282,15.58020067,18,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
29,Bus,45.5231496,-73.5907522,Bus 51 O3,3,Bus 51 O,40066,263867373,,,449,36.83008039,80,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.4952664,-73.5942256,Bus 165 N1,1,Bus 165 N,40064,263867377,,,132,38.2883376,16,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.5036287,-73.6382622,Bus 165 S13,13,Bus 165 S,40067,263867383,,,278,23.86220977,13,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
30,Bus,45.4676855,-73.6214125,Bus 420 E2,2,Bus 420 E,40065,263867378,,,329,31.74207388,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.4590846,-73.6611897,Bus 420 E5,5,Bus 420 E,40077,263867381,,,122,23.41386122,36,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
30,Bus,45.4853722,-73.5769629,Bus 420 O14,14,Bus 420 O,40068,263867384,,,296,11.49556584,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
30,Bus,45.4995417,-73.5698014,Bus 420 O17,17,Bus 420 O,40076,263867387,,,351,27.75465489,40,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.4579784,-73.6439806,Bus 51 E15,15,Bus 51 E,40069,263867385,,,95,11.570961,74,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
30,Bus,45.4543152,-73.6416203,Bus 51 E18,18,Bus 51 E,40075,263867388,,,246,59.16134191,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.5229917,-73.5909024,Bus 51 O3,3,Bus 51 O,40066,263867379,,,35,7.222691189,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
30,Bus,45.526532,-73.5864472,Bus 51 O6,6,Bus 51 O,40070,263867382,,,305,40.37909892,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
31,Bus,45.4953379,-73.5947138,Bus 165 N1,1,Bus 165 N,40064,263867389,,,327,42.80388496,75,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
31,Bus,45.5033843,-73.637715,Bus 165 S13,13,Bus 165 S,40067,263867395,,,304,25.24540765,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
31,Bus,45.4683702,-73.6201036,Bus 420 E2,2,Bus 420 E,40065,263867390,,,152,58.10262526,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
31,Bus,45.4593743,-73.6620373,Bus 420 E5,5,Bus 420 E,40077,263867393,,,342,36.2631887,65,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
31,Bus,45.4836948,-73.5797095,Bus 420 O14,14,Bus 420 O,40068,263867396,,,254,57.64853815,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
31,Bus,45.4998275,-73.5703754,Bus 420 O17,17,Bus 420 O,40076,263867399,,,344,4.042749231,20,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
31,Bus,45.4580781,-73.6442354,Bus 51 E15,15,Bus 51 E,40069,263867397,,,53,32.96265492,80,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
31,Bus,45.4543754,-73.6418027,Bus 51 E18,18,Bus 51 E,40075,263867400,,,53,15.89329548,19,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
31,Bus,45.5228508,-73.5910258,Bus 51 O3,3,Bus 51 O,40066,263867391,,,175,36.23159018,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
31,Bus,45.5263908,-73.5866337,Bus 51 O6,6,Bus 51 O,40070,263867394,,,407,17.37398931,7,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
32,Bus,45.4953905,-73.5954434,Bus 165 N1,1,Bus 165 N,40064,263867401,,,180,54.52830764,22,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
32,Bus,45.5032377,-73.6374199,Bus 165 S13,13,Bus 165 S,40067,263867407,,,463,47.98036709,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
32,Bus,45.4689759,-73.6189127,Bus 420 E2,2,Bus 420 E,40065,263867402,,,476,29.75988982,53,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
32,Bus,45.4603903,-73.6599129,Bus 420 E5,5,Bus 420 E,40077,263867405,,,276,51.28441935,34,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
32,Bus,45.4826041,-73.5815442,Bus 420 O14,14,Bus 420 O,40068,263867408,,,342,52.34665744,7,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
32,Bus,45.500226,-73.5712016,Bus 420 O17,17,Bus 420 O,40076,263867411,,,305,40.91241171,18,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
32,Bus,45.4581985,-73.64456,Bus 51 E15,15,Bus 51 E,40069,263867409,,,248,59.28610497,47,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
32,Bus,45.4544337,-73.6419287,Bus 51 E18,18,Bus 51 E,40075,263867412,,,452,52.70912548,1,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
32,Bus,45.522676,-73.5911787,Bus 51 O3,3,Bus 51 O,40066,263867403,,,52,40.63072093,32,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
32,Bus,45.52647,-73.5868254,Bus 51 O6,6,Bus 51 O,40070,263867406,,,145,11.44693045,30,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
33,Bus,45.495368,-73.5962105,Bus 165 N1,1,Bus 165 N,40064,263867413,,,19,13.24238584,10,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
33,Bus,45.5030158,-73.6369318,Bus 165 S13,13,Bus 165 S,40067,263867419,,,489,37.12283233,80,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
33,Bus,45.4696756,-73.6175448,Bus 420 E2,2,Bus 420 E,40065,263867414,,,250,16.80288695,24,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
33,Bus,45.4616883,-73.6577082,Bus 420 E5,5,Bus 420 E,40077,263867417,,,395,54.01384038,45,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
33,Bus,45.4811297,-73.5829926,Bus 420 O14,14,Bus 420 O,40068,263867420,,,436,56.51719201,54,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
33,Bus,45.5007637,-73.5722476,Bus 420 O17,17,Bus 420 O,40076,263867423,,,378,18.55178187,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
33,Bus,45.4582756,-73.6447585,Bus 51 E15,15,Bus 51 E,40069,263867421,,,333,32.59585908,48,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
33,Bus,45.4545447,-73.6418295,Bus 51 E18,18,Bus 51 E,40075,263867424,,,160,28.92209789,12,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
33,Bus,45.5224373,-73.5913986,Bus 51 O3,3,Bus 51 O,40066,263867415,,,112,19.59985885,56,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
33,Bus,45.5265809,-73.5870641,Bus 51 O6,6,Bus 51 O,40070,263867418,,,454,56.16364291,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
34,Bus,45.4954432,-73.5974228,Bus 165 N1,1,Bus 165 N,40064,263867425,,,30,54.17226441,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
34,Bus,45.5028354,-73.6365402,Bus 165 S13,13,Bus 165 S,40067,263867431,,,446,30.76364767,77,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
34,Bus,45.470255,-73.6164236,Bus 420 E2,2,Bus 420 E,40065,263867426,,,72,15.19052532,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
34,Bus,45.4627268,-73.655895,Bus 420 E5,5,Bus 420 E,40077,263867429,,,367,56.31539198,47,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
34,Bus,45.4796553,-73.5840762,Bus 420 O14,14,Bus 420 O,40068,263867432,,,349,50.08556475,59,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
34,Bus,45.5011622,-73.5730952,Bus 420 O17,17,Bus 420 O,40076,263867435,,,483,44.85875156,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
34,Bus,45.4583622,-73.6449891,Bus 51 E15,15,Bus 51 E,40069,263867433,,,496,12.36400988,72,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
34,Bus,45.4546689,-73.6417329,Bus 51 E18,18,Bus 51 E,40075,263867436,,,156,17.127607,59,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
34,Bus,45.5226027,-73.5917875,Bus 51 O3,3,Bus 51 O,40066,263867427,,,322,5.685356981,4,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
34,Bus,45.5266843,-73.5872935,Bus 51 O6,6,Bus 51 O,40070,263867430,,,84,18.50055028,79,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
35,Bus,45.4954845,-73.5980773,Bus 165 N1,1,Bus 165 N,40064,263867437,,,260,57.01843507,42,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
35,Bus,45.5026098,-73.6360037,Bus 165 S13,13,Bus 165 S,40067,263867443,,,191,33.30597728,2,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
35,Bus,45.4711917,-73.6145836,Bus 420 E2,2,Bus 420 E,40065,263867438,,,31,14.46844658,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
35,Bus,45.4639383,-73.6549509,Bus 420 E5,5,Bus 420 E,40077,263867441,,,316,37.59682125,9,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
35,Bus,45.4784818,-73.5849237,Bus 420 O14,14,Bus 420 O,40068,263867444,,,11,22.84387671,53,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
35,Bus,45.5016172,-73.574034,Bus 420 O17,17,Bus 420 O,40076,263867447,,,203,5.360712035,11,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
35,Bus,45.4584487,-73.6452037,Bus 51 E15,15,Bus 51 E,40069,263867445,,,282,8.102614172,74,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
35,Bus,45.4548232,-73.6416042,Bus 51 E18,18,Bus 51 E,40075,263867448,,,301,53.00118999,75,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
35,Bus,45.522738,-73.5920879,Bus 51 O3,3,Bus 51 O,40066,263867439,,,66,32.86797604,58,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
35,Bus,45.5267726,-73.5875067,Bus 51 O6,6,Bus 51 O,40070,263867442,,,27,24.59559217,9,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
36,Bus,45.4955184,-73.5986727,Bus 165 N1,1,Bus 165 N,40064,263867449,,,322,5.243077014,7,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
36,Bus,45.502497,-73.6358643,Bus 165 S13,13,Bus 165 S,40067,263867455,,,451,25.64191573,15,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
36,Bus,45.4716017,-73.6138058,Bus 420 E2,2,Bus 420 E,40065,263867450,,,346,2.258250501,13,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
36,Bus,45.4659549,-73.6532986,Bus 420 E5,5,Bus 420 E,40077,263867453,,,211,21.27890767,42,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
36,Bus,45.4775113,-73.5859966,Bus 420 O14,14,Bus 420 O,40068,263867456,,,128,16.64787411,71,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
36,Bus,45.5020308,-73.5736156,Bus 420 O17,17,Bus 420 O,40076,263867459,,,221,44.96542405,33,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
36,Bus,45.4585409,-73.6454263,Bus 51 E15,15,Bus 51 E,40069,263867457,,,322,18.00108717,1,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
36,Bus,45.4550038,-73.641454,Bus 51 E18,18,Bus 51 E,40075,263867460,,,431,12.72009708,22,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
36,Bus,45.5228696,-73.5923696,Bus 51 O3,3,Bus 51 O,40066,263867451,,,277,58.90594971,80,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
36,Bus,45.5266213,-73.5876328,Bus 51 O6,6,Bus 51 O,40070,263867454,,,425,39.64294813,22,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
37,Bus,45.4955484,-73.5992628,Bus 165 N1,1,Bus 165 N,40064,263867461,,,90,45.77210577,75,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
37,Bus,45.5021755,-73.6351481,Bus 165 S13,13,Bus 165 S,40067,263867467,,,158,0.83972263,69,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
37,Bus,45.4720757,-73.6128724,Bus 420 E2,2,Bus 420 E,40065,263867462,,,233,41.28228587,78,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
37,Bus,45.4673281,-73.6523438,Bus 420 E5,5,Bus 420 E,40077,263867465,,,68,19.71640206,25,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
37,Bus,45.4767064,-73.5884213,Bus 420 O14,14,Bus 420 O,40068,263867468,,,253,38.71169712,59,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
37,Bus,45.5025308,-73.5731167,Bus 420 O17,17,Bus 420 O,40076,263867471,,,294,11.40647996,20,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
37,Bus,45.4586199,-73.645649,Bus 51 E15,15,Bus 51 E,40069,263867469,,,352,22.32905404,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
37,Bus,45.4551713,-73.6413199,Bus 51 E18,18,Bus 51 E,40075,263867472,,,285,47.47763855,56,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
37,Bus,45.5229692,-73.5925975,Bus 51 O3,3,Bus 51 O,40066,263867463,,,123,55.50791083,19,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
37,Bus,45.5265001,-73.5877334,Bus 51 O6,6,Bus 51 O,40070,263867466,,,457,25.5553254,27,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
38,Bus,45.4955748,-73.5998851,Bus 165 N1,1,Bus 165 N,40064,263867473,,,369,20.55341019,50,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
38,Bus,45.5020853,-73.6349376,Bus 165 S13,13,Bus 165 S,40067,263867479,,,212,10.81475455,33,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
38,Bus,45.472546,-73.6119872,Bus 420 E2,2,Bus 420 E,40065,263867474,,,129,3.927649742,66,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
38,Bus,45.4678247,-73.6517,Bus 420 E5,5,Bus 420 E,40077,263867477,,,476,20.34878829,15,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
38,Bus,45.4757058,-73.5907924,Bus 420 O14,14,Bus 420 O,40068,263867480,,,240,29.9994597,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
38,Bus,45.5030534,-73.5726285,Bus 420 O17,17,Bus 420 O,40076,263867483,,,428,41.6911633,80,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
38,Bus,45.4587347,-73.6459333,Bus 51 E15,15,Bus 51 E,40069,263867481,,,185,46.1785152,66,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
38,Bus,45.4553688,-73.6411777,Bus 51 E18,18,Bus 51 E,40075,263867484,,,475,50.83369979,63,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
38,Bus,45.5230556,-73.5927853,Bus 51 O3,3,Bus 51 O,40066,263867475,,,281,31.50408911,72,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
38,Bus,45.5263178,-73.5879077,Bus 51 O6,6,Bus 51 O,40070,263867478,,,250,37.36784205,13,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
39,Bus,45.4956011,-73.6003035,Bus 165 N1,1,Bus 165 N,40064,263867485,,,156,9.430996679,11,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
39,Bus,45.5020204,-73.6348008,Bus 165 S13,13,Bus 165 S,40067,263867491,,,248,21.33446589,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
39,Bus,45.4721397,-73.6110967,Bus 420 E2,2,Bus 420 E,40065,263867486,,,7,51.11492189,31,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
39,Bus,45.4686223,-73.6503965,Bus 420 E5,5,Bus 420 E,40077,263867489,,,177,29.46863449,6,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
39,Bus,45.4752619,-73.5929918,Bus 420 O14,14,Bus 420 O,40068,263867492,,,219,45.39899135,8,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
39,Bus,45.5037076,-73.571974,Bus 420 O17,17,Bus 420 O,40076,263867495,,,125,35.24871163,13,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
39,Bus,45.4588382,-73.6462149,Bus 51 E15,15,Bus 51 E,40069,263867493,,,323,33.83449222,14,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
39,Bus,45.4555607,-73.6410168,Bus 51 E18,18,Bus 51 E,40075,263867496,,,83,37.0907524,25,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
39,Bus,45.522941,-73.5929301,Bus 51 O3,3,Bus 51 O,40066,263867487,,,128,47.27890162,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
39,Bus,45.5260876,-73.5881062,Bus 51 O6,6,Bus 51 O,40070,263867490,,,110,38.86625526,17,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
40,Bus,45.4955785,-73.6009258,Bus 165 N1,1,Bus 165 N,40064,263867497,,,481,41.14451905,28,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
40,Bus,45.5019471,-73.6346237,Bus 165 S13,13,Bus 165 S,40067,263867503,,,356,16.15048861,74,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
40,Bus,45.4717597,-73.6104155,Bus 420 E2,2,Bus 420 E,40065,263867498,,,21,11.6535906,17,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
40,Bus,45.4692091,-73.6499566,Bus 420 E5,5,Bus 420 E,40077,263867501,,,399,28.46848969,37,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
40,Bus,45.4748933,-73.5949981,Bus 420 O14,14,Bus 420 O,40068,263867504,,,298,20.77693407,55,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
40,Bus,45.5040723,-73.5716146,Bus 420 O17,17,Bus 420 O,40076,263867507,,,326,15.45017888,33,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
40,Bus,45.4590376,-73.6467031,Bus 51 E15,15,Bus 51 E,40069,263867505,,,216,11.64803756,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
40,Bus,45.4557696,-73.6408478,Bus 51 E18,18,Bus 51 E,40075,263867508,,,196,49.28472636,50,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
40,Bus,45.5227982,-73.5930508,Bus 51 O3,3,Bus 51 O,40066,263867499,,,105,39.56311229,68,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
40,Bus,45.5259091,-73.5882725,Bus 51 O6,6,Bus 51 O,40070,263867502,,,98,3.353040214,56,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.4955635,-73.6014301,Bus 165 N1,1,Bus 165 N,40064,263867509,,,360,10.96205783,4,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.5018757,-73.6344548,Bus 165 S13,13,Bus 165 S,40067,263867515,,,137,18.10896356,20,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
41,Bus,45.4714964,-73.6098093,Bus 420 E2,2,Bus 420 E,40065,263867510,,,7,15.55220604,1,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.470033,-73.6495864,Bus 420 E5,5,Bus 420 E,40077,263867513,,,45,53.01441119,25,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
41,Bus,45.4745622,-73.5959637,Bus 420 O14,14,Bus 420 O,40068,263867516,,,99,18.7815879,31,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
41,Bus,45.5037866,-73.5710084,Bus 420 O17,17,Bus 420 O,40076,263867519,,,338,53.55080285,35,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
41,Bus,45.4591317,-73.6469713,Bus 51 E15,15,Bus 51 E,40069,263867517,,,192,53.20468993,77,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.4559126,-73.6407325,Bus 51 E18,18,Bus 51 E,40075,263867520,,,270,56.7404034,49,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.5226328,-73.5932037,Bus 51 O3,3,Bus 51 O,40066,263867511,,,82,16.96040076,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
41,Bus,45.5257052,-73.5884468,Bus 51 O6,6,Bus 51 O,40070,263867514,,,40,29.76945065,33,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
42,Bus,45.4954732,-73.601827,Bus 165 N1,1,Bus 165 N,40064,263867521,,,409,46.79229402,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
42,Bus,45.5018033,-73.6342925,Bus 165 S13,13,Bus 165 S,40067,263867527,,,365,48.14125604,33,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
42,Bus,45.4711842,-73.6091709,Bus 420 E2,2,Bus 420 E,40065,263867522,,,62,50.58824891,29,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
42,Bus,45.4708268,-73.6487979,Bus 420 E5,5,Bus 420 E,40077,263867525,,,361,19.04844055,12,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
42,Bus,45.4742839,-73.5965109,Bus 420 O14,14,Bus 420 O,40068,263867528,,,384,33.93075133,76,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
42,Bus,45.5033241,-73.5700428,Bus 420 O17,17,Bus 420 O,40076,263867531,,,330,19.74643377,7,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
42,Bus,45.459237,-73.6472476,Bus 51 E15,15,Bus 51 E,40069,263867529,,,390,42.34318123,49,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
42,Bus,45.4560443,-73.6406305,Bus 51 E18,18,Bus 51 E,40075,263867532,,,40,2.969694146,69,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
42,Bus,45.522443,-73.5933647,Bus 51 O3,3,Bus 51 O,40066,263867523,,,226,16.9912533,68,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
42,Bus,45.5255258,-73.5886158,Bus 51 O6,6,Bus 51 O,40070,263867526,,,45,22.31124448,6,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
43,Bus,45.4952739,-73.6026907,Bus 165 N1,1,Bus 165 N,40064,263867533,,,289,30.11571018,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
43,Bus,45.5017112,-73.6341007,Bus 165 S13,13,Bus 165 S,40067,263867539,,,269,17.89517018,37,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
43,Bus,45.4708155,-73.6082751,Bus 420 E2,2,Bus 420 E,40065,263867534,,,206,50.04416363,51,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
43,Bus,45.4716243,-73.6477894,Bus 420 E5,5,Bus 420 E,40077,263867537,,,131,10.427183,77,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
43,Bus,45.4740958,-73.5966825,Bus 420 O14,14,Bus 420 O,40068,263867540,,,115,0.037816555,17,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
43,Bus,45.5027827,-73.5688734,Bus 420 O17,17,Bus 420 O,40076,263867543,,,269,24.92077422,43,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
43,Bus,45.4593499,-73.6475211,Bus 51 E15,15,Bus 51 E,40069,263867541,,,174,13.80077447,4,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
43,Bus,45.4562475,-73.6404616,Bus 51 E18,18,Bus 51 E,40075,263867544,,,489,16.94502944,79,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
43,Bus,45.5222832,-73.5935041,Bus 51 O3,3,Bus 51 O,40066,263867535,,,34,48.91712902,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
43,Bus,45.5253867,-73.5887378,Bus 51 O6,6,Bus 51 O,40070,263867538,,,239,58.94594735,19,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
44,Bus,45.4951499,-73.6032379,Bus 165 N1,1,Bus 165 N,40064,263867545,,,383,54.2929227,49,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
44,Bus,45.5016604,-73.6339545,Bus 165 S13,13,Bus 165 S,40067,263867551,,,247,23.28539324,48,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
44,Bus,45.470507,-73.6075723,Bus 420 E2,2,Bus 420 E,40065,263867546,,,470,27.59804831,72,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
44,Bus,45.4707854,-73.6456919,Bus 420 E5,5,Bus 420 E,40077,263867549,,,59,36.76325026,69,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
